383297580,2018-04-21T13:59:50Z,2018-04-21T14:01:33Z
383297585,2018-04-21T13:59:54Z,2018-04-21T13:59:54Z
383297819,2018-04-21T14:03:48Z,2018-04-21T14:03:48Z
383297874,2018-04-21T14:04:39Z,2018-04-21T14:04:57Z
383297927,2018-04-21T14:05:26Z,2018-04-21T14:05:37Z
383298011,2018-04-21T14:06:02Z,2018-04-21T14:06:02Z
383298059,2018-04-21T14:06:20Z,2018-04-21T14:06:20Z
383298203,2018-04-21T14:07:33Z,2018-04-21T14:07:33Z
383298238,2018-04-21T14:07:47Z,2018-04-21T14:07:47Z
383298277,2018-04-21T14:08:04Z,2018-04-21T14:08:04Z
383298345,2018-04-21T14:08:35Z,2018-04-21T14:08:35Z
383298383,2018-04-21T14:08:49Z,2018-04-21T14:08:49Z
383298417,2018-04-21T14:09:04Z,2018-04-21T14:09:04Z
383298442,2018-04-21T14:09:16Z,2018-04-21T14:09:16Z
383298626,2018-04-21T14:10:42Z,2018-04-21T14:10:42Z
383298913,2018-04-21T14:13:02Z,2018-04-21T14:13:02Z
383299019,2018-04-21T14:13:52Z,2018-04-21T14:13:52Z
383299086,2018-04-21T14:14:27Z,2018-04-21T14:14:27Z
390459880,2018-05-20T05:56:29Z,2018-05-20T05:56:38Z
